Id,SalePrice
1929,116803.15752993106
1930,127653.29502923136
1931,135032.85490664485
1932,129136.3231404608
1933,166456.05101369563
1934,179574.68257419823
1935,172254.21644500643
1936,177078.30715819486
1937,178398.03462902387
1938,165822.1529971692
1939,248904.02819306173
1940,203861.89535914446
1941,177062.69626046714
1942,177045.4201411916
1943,204557.76989704248
1944,302966.3807241051
1945,352786.7948139852
1946,169383.6711832181
1947,282541.04263344815
1948,172496.57195032123
1949,234368.6755573382
1950,176911.6426232513
1951,251500.95207773606
1952,227109.53679863585
1953,158997.55442637147
1954,201831.02767801363
1955,127264.98041579434
1956,252121.5255058291
1957,167442.91902191355
1958,305823.1465796684
1959,144297.5413636946
1960,110961.15190837998
1961,118995.02019158959
1962,109843.44112876662
1963,111402.70565556303
1964,114164.59257455898
1965,152778.21422784613
1966,164314.71302925597
1967,288420.3555498492
1968,373897.3446571015
1969,375477.15351583704
1970,397260.52079748793
1971,369101.1754471891
1972,346908.353112684
1973,269512.960291919
1974,302349.0802268806
1975,405516.40340720845
1976,281079.36182544724
1977,340987.35124849493
1978,333732.47614938335
1979,316139.1004943097
1980,192135.82358012637
1981,316460.2080922111
1982,218286.0893584188
1983,216009.5550708332
1984,185158.82165170697
1985,211961.85281612191
1986,214891.6609802979
1987,183352.3630413038
1988,175229.96491837257
1989,192477.18798160204
1990,215343.1007060797
1991,188639.5886778406
1992,202863.2549881706
1993,179228.25582519174
1994,232411.29045331894
1995,187761.97513144728
1996,247907.73753906705
1997,314547.0209005255
1998,337257.71821303456
1999,235997.87698585496
2000,291398.2530954402
2001,248952.0182948435
2002,237066.6223526222
2003,254596.59781873794
2004,262520.82132826594
2005,226923.33871395577
2006,216144.36311692742
2007,254661.15690100548
2008,189064.0541125354
2009,176187.21325770684
2010,193904.65793312038
2011,146551.91249392653
2012,181341.2803178922
2013,175175.1185660467
2014,177697.26564481534
2015,194815.68135878682
2016,179071.55809928375
2017,195064.6166631603
2018,121551.85636680426
2019,119288.94752163468
2020,114048.49939770004
2021,114961.64999801671
2022,175489.98456822478
2023,156032.3199577632
2024,204706.4991501901
2025,324785.2842780463
2026,187791.4474936181
2027,150491.6530431414
2028,175865.2382231639
2029,173538.63292396214
2030,270913.41221389524
2031,243722.90794093133
2032,255660.94638906835
2033,268582.1370584707
2034,177465.73192846455
2035,199542.13100197155
2036,211061.98514389098
2037,212708.52955345024
2038,296636.9693063549
2039,205174.31188144477
2040,339093.73549943336
2041,263776.0309436894
2042,194536.11121570767
2043,163125.31295773774
2044,173403.35314438757
2045,219494.36324511943
2046,144236.64094363837
2047,148263.6039295808
2048,120650.09035892993
2049,145443.43872054078
2050,183178.16645712536
2051,109627.0334760262
2052,136526.47665214556
2053,136425.22986696192
2054,95692.89346406289
2055,155648.2969592307
2056,126550.44831854329
2057,124368.32687379858
2058,190806.5023916845
2059,141137.53852936527
2060,152781.99687956448
2061,180010.7600912901
2062,134769.3475059079
2063,110964.73091047743
2064,135992.05966600054
2065,115859.1215606344
2066,175651.75753267913
2067,144754.53147171746
2068,144716.25622612415
2069,92351.6673752625
2070,117918.97820726092
2071,107026.86170696786
2072,158241.1811192616
2073,132816.3528062082
2074,175680.28590365115
2075,136230.80855422968
2076,125175.73292034966
2077,139324.71855140387
2078,128110.83800267318
2079,133860.35599256487
2080,119092.80735676209
2081,119093.50782845203
2082,136789.4703488872
2083,145726.6824433114
2084,112701.25687027801
2085,132260.9505268339
2086,138498.2363089495
2087,125765.34874917143
2088,109817.24554429411
2089,103434.98558618146
2090,136717.00612330376
2091,135004.38526096765
2092,141767.5177348234
2093,145914.3265605687
2094,150785.65129386997
2095,161473.3186928713
2096,97008.87791400122
2097,108508.73743149624
2098,153598.95601313093
2099,95865.25914868269
2100,126446.48677057924
2101,140820.28917354555
2102,158922.11144212878
2103,117190.17744299935
2104,154135.0677862826
2105,134846.4564250323
2106,99272.6405877836
2107,231279.65844924524
2108,121175.52944677701
2109,116004.65577795877
2110,133603.69494742158
2111,169255.2631614416
2112,148039.5357440074
2113,111653.59901393513
2114,109840.75180589448
2115,154444.37577201528
2116,123125.97039783323
2117,150544.95783459293
2118,125745.41051237949
2119,114930.97620328124
2120,113175.23159030268
2121,97466.37361149206
2122,104433.2893940309
2123,98698.8100744899
2124,199187.7104108697
2125,146352.3921641047
2126,168103.9044385624
2127,169323.1252843377
2128,140379.27566395578
2129,120071.29418613495
2130,144308.7127646011
2131,173402.43924854472
2132,128082.85519891206
2133,133949.64236274903
2134,128120.01392782172
2135,115527.82530140011
2136,102451.1122883561
2137,124565.31189185362
2138,132742.52503802982
2139,146703.400443544
2140,124605.39619407961
2141,135439.66750125692
2142,130037.38813141952
2143,139578.05357824668
2144,134729.55740448256
2145,127394.9013764283
2146,144592.80821137555
2147,167281.8932563789
2148,135227.44877654163
2149,133700.27636927768
2150,216631.93965835392
2151,143349.19472698684
2152,165415.72937952421
2153,158623.80303533914
2154,109822.02763569128
2155,120265.50738048309
2156,209088.8016583514
2157,228752.87272625376
2158,229931.86816072755
2159,209144.9198123693
2160,174301.22882987835
2161,250781.8522950539
2162,372664.4207894435
2163,317404.4998754813
2164,261382.8207785848
2165,172600.13186047954
2166,138972.36792834193
2167,201609.25366354533
2168,190369.44639765107
2169,190287.17368894324
2170,206238.01818735607
2171,133044.18901047076
2172,141534.76207815757
2173,148707.89863427042
2174,223393.16289787364
2175,296517.7756376781
2176,313731.8080696205
2177,238623.35695326145
2178,224058.14587711863
2179,141552.39941341055
2180,208180.007842481
2181,191713.86629100528
2182,220236.22567664672
2183,191344.82948352312
2184,132999.22876075556
2185,123826.27571346931
2186,147384.10564433882
2187,145197.61586602812
2188,145980.99669561215
2189,174685.4101210399
2190,99908.7347794881
2191,99908.7347794881
2192,97308.33379225267
2193,105227.1346052183
2194,106227.31086778408
2195,110686.02287143802
2196,111599.59062941128
2197,108667.50906964025
2198,174901.8011481582
2199,171496.82811071776
2200,118775.85600318102
2201,123505.50006781405
2202,198366.89970848645
2203,164136.86023053966
2204,166895.67287577392
2205,119423.71860575215
2206,130814.82487414106
2207,223444.7295251344
2208,217468.155971712
2209,184743.23879964757
2210,129195.34181382554
2211,120241.93693311009
2212,118100.72958247265
2213,111703.35994795372
2214,145577.7096746783
2215,107179.32684860045
2216,144936.63642878394
2217,98400.76587596304
2218,96756.29726060103
2219,89855.11033435399
2220,94119.71430258438
2221,273538.1589523807
2222,227402.75683029657
2223,263125.56758815533
2224,215836.21224017348
2225,142989.1253103773
2226,175926.15376391172
2227,198656.5064803836
2228,277147.68628363195
2229,229572.41912665206
2230,154245.12950640573
2231,204781.2732200581
2232,180693.47348358826
2233,169021.37857058365
2234,237061.026319133
2235,184618.63214350728
2236,278861.78666190687
2237,339554.18312265107
2238,209044.88456370946
2239,135344.38101371177
2240,160931.8869981456
2241,147887.64802582326
2242,133957.41517671314
2243,142061.94878750673
2244,103335.50622548496
2245,106701.10337601855
2246,137573.91794457132
2247,113897.52600457227
2248,123504.24564706646
2249,117670.19939549253
2250,126449.76317682584
2251,134362.84664318478
2252,181466.42664610277
2253,156741.04144394188
2254,174224.13824784476
2255,181889.83654419731
2256,186327.8151201962
2257,190229.44633391398
2258,179112.9968309452
2259,176246.57547567802
2260,153862.56266129576
2261,200383.67267561163
2262,207983.2802135841
2263,320924.70220628596
2264,383080.7611655093
2265,167999.84687854166
2266,269819.2980199753
2267,340120.33449199016
2268,331937.4055898903
2269,152195.2194561139
2270,185060.54244216054
2271,234569.3956537537
2272,197878.34721039466
2273,154346.2697480145
2274,162334.47102378882
2275,160755.26218622588
2276,179520.61249657173
2277,181024.1374289553
2278,149227.50813765067
2279,115842.29603266543
2280,109298.26880628138
2281,168570.74923379335
2282,170131.22949858577
2283,109354.554461693
2284,112308.88433918059
2285,161141.48206548838
2286,122482.12895654496
2287,318740.55262476014
2288,268346.4060447196
2289,346337.0097526955
2290,395913.03650203586
2291,310534.8376056037
2292,379748.1915890429
2293,398538.4031662213
2294,368676.14863048785
2295,395767.9870115814
2296,263830.123358478
2297,287004.7406147897
2298,315866.99244474946
2299,327551.7706798096
2300,314380.08463413344
2301,271527.50626384304
2302,237988.36455421586
2303,249846.5666587651
2304,252825.81770113972
2305,164662.27572713658
2306,164662.27572713658
2307,172384.82784475535
2308,241856.62684511358
2309,272077.3122844856
2310,216009.5550708332
2311,191982.6626893454
2312,175639.502650198
2313,174319.86865713532
2314,185976.31385533887
2315,176335.37291099195
2316,194263.81318303838
2317,172349.01428257104
2318,172583.51525886598
2319,182563.90989224875
2320,183879.77903191737
2321,257154.15256770843
2322,184408.25005093045
2323,176040.04697921957
2324,173636.92343868664
2325,211585.05039523437
2326,174413.3512125541
2327,210631.56655982378
2328,213781.68100083366
2329,178811.88526650314
2330,176396.46021774155
2331,327758.30226994806
2332,347722.0667415437
2333,305848.99298678146
2334,248401.44002216856
2335,256983.68249300588
2336,306050.96444851346
2337,191344.82948352312
2338,276032.3161296753
2339,237940.0943691459
2340,359611.8278306416
2341,212449.93197607595
2342,240250.01076346313
2343,212168.81053658325
2344,223439.42285332677
2345,245041.4990675871
2346,216193.59733678028
2347,189622.39578937012
2348,221231.2304538057
2349,159814.30384449262
2350,265715.60066970653
2351,243782.73249867064
2352,257007.99125805817
2353,223394.65775092866
2354,136049.4221259295
2355,163172.4297282052
2356,147762.96866890957
2357,196131.68857036837
2358,185770.92049167812
2359,118795.08344904169
2360,116892.19679216773
2361,134266.74932845484
2362,247950.65476499582
2363,134056.21419160307
2364,147628.66526350804
2365,213870.14149379847
2366,208718.03635447487
2367,237522.24210908235
2368,194964.04319116735
2369,237691.88585276555
2370,174630.8341943865
2371,171558.17295147947
2372,190972.7275850181
2373,262869.84114647284
2374,274510.6882012065
2375,235600.82514302645
2376,248740.89965356592
2377,323998.55002214754
2378,133438.59672841296
2379,192281.60737481876
2380,136443.74755173863
2381,147828.54377219727
2382,194882.06142338738
2383,211109.91620030982
2384,226565.10954864367
2385,152378.1951832059
2386,133673.69718670833
2387,128182.36896723877
2388,125869.41608828056
2389,129333.991226756
2390,133927.711731055
2391,135169.2025164903
2392,114613.96988193173
2393,167305.13004574436
2394,142835.986831012
2395,186061.2059176728
2396,146351.49395943002
2397,186084.49022520107
2398,120491.62985787795
2399,83650.3566854288
2400,84451.76151601433
2401,120173.21149954051
2402,132695.9422210515
2403,148656.89796805696
2404,141132.6435669583
2405,151638.57475475367
2406,127503.33683670274
2407,125094.58194229039
2408,134708.25966028328
2409,136686.2061049655
2410,174592.3203369391
2411,118649.49245566274
2412,153241.99086016184
2413,133179.62242275733
2414,130938.80988509879
2415,141630.3917776414
2416,125082.55700724918
2417,124924.29440790167
2418,121940.07970175578
2419,133026.3237778592
2420,118729.16307563864
2421,154112.08247682155
2422,115739.33352280616
2423,134045.92630318453
2424,154885.52368091876
2425,179293.21755613814
2426,135424.79779929406
2427,140106.42300404506
2428,178891.53594729846
2429,114787.73386372896
2430,122851.09788300893
2431,127959.52418193508
2432,128440.98476734041
2433,139192.01393736995
2434,137094.8607125744
2435,145176.85427822833
2436,109059.03488216667
2437,113564.10063399367
2438,120138.93383893036
2439,119489.88615376968
2440,130612.87719424054
2441,119101.3633372368
2442,116189.99553123003
2443,129902.24942410208
2444,124023.31945567227
2445,93765.91814020916
2446,138619.53163299803
2447,222857.84840853288
2448,162015.04077399606
2449,116126.44763903006
2450,165131.75460468078
2451,128148.61596100524
2452,230053.52787073326
2453,101938.80477242371
2454,129231.30382755093
2455,113415.94614665383
2456,135067.87991462456
2457,117482.57960649635
2458,113562.95044479333
2459,111813.78444936646
2460,147316.09675552638
2461,111423.57993468315
2462,136650.318766375
2463,120162.73936144302
2464,164154.22929877404
2465,130909.78012913725
2466,120221.95469401997
2467,154154.66531493087
2468,108451.73848765383
2469,113494.51047756946
2470,181910.67223129998
2471,207083.0986074713
2472,188690.24386344283
2473,125609.95079462272
2474,129179.64789457724
2475,218672.00928755527
2476,106929.45924363397
2477,123152.00651975896
2478,164904.90891227312
2479,123378.29890334178
2480,134396.1998170362
2481,127645.0900770918
2482,122626.28419123332
2483,115438.99948217395
2484,121690.78202672755
2485,116174.60761789119
2486,147280.3376985007
2487,174795.80042290367
2488,150028.34213764762
2489,148610.5070002076
2490,141028.6766596668
2491,103096.36785856466
2492,173948.8481356234
2493,138741.75542939303
2494,168317.93642783354
2495,101280.07313630209
2496,191923.08198453469
2497,146690.62674074963
2498,116379.40033451487
2499,97809.42510887433
2500,131715.25004508157
2501,137639.69052768883
2502,150106.5688000725
2503,108429.1052942535
2504,180253.8546557493
2505,208810.26225518427
2506,253453.45037051782
2507,307986.173214781
2508,254026.4197455178
2509,220958.3928547104
2510,236518.06752381526
2511,185314.55915251386
2512,199897.8594193357
2513,206789.755552112
2514,238041.8581365551
2515,144892.52842925335
2516,153481.84278598736
2517,132350.1620020074
2518,141578.59905725456
2519,209570.38245452326
2520,202657.35468211197
2521,190481.24799253966
2522,206197.5591824144
2523,123479.94919414358
2524,143145.07422972927
2525,140696.93892180288
2526,133681.38208589845
2527,116208.02386404735
2528,119403.67447189955
2529,130113.20221321294
2530,112892.68133474745
2531,234186.65788855392
2532,212102.1229554785
2533,195551.8252408306
2534,241950.05250363398
2535,281439.3548060771
2536,219606.8022842497
2537,224739.1515531166
2538,185938.60753177688
2539,185883.74796143823
2540,171041.1138100284
2541,186749.4614418148
2542,158768.51061394694
2543,122193.25952886869
2544,134391.79071951302
2545,135203.93858601156
2546,139506.16770206328
2547,139162.88017658994
2548,146323.21254094742
2549,155559.85462599064
2550,411885.12322178367
2551,142440.70086511385
2552,117679.21941834562
2553,100251.04386392655
2554,127445.84537443618
2555,111706.02598410973
2556,110717.49729991918
2557,116038.50847375795
2558,145867.07582810993
2559,138357.5478093667
2560,125994.13524328271
2561,143346.78309468622
2562,136451.05836597347
2563,140438.9858136353
2564,183422.5890102651
2565,128966.76474469635
2566,146920.93057911182
2567,131006.55479563028
2568,178285.46809012632
2569,180123.85670213867
2570,128580.79809088258
2571,164449.9807952424
2572,197916.82110193235
2573,218454.3325321676
2574,276573.1991414039
2575,124135.25286012354
2576,136248.1749595286
2577,150807.9891104806
2578,109561.15388821866
2579,93919.60698345357
2580,137337.38909633155
2581,133398.63767778708
2582,115084.34029917806
2583,266464.2134321135
2584,156202.5631094286
2585,184108.2361840788
2586,199772.85012550288
2587,207038.20091689978
2588,148948.91987833232
2589,137255.26178026677
2590,215115.47539421375
2591,188864.57321105208
2592,211175.83582152383
2593,241470.62879048777
2594,178592.06929352417
2595,210911.2603700508
2596,333905.19833684
2597,178190.64012411347
2598,241542.2518150687
2599,301626.91607438115
2600,157792.04395799068
2601,140779.76928861803
2602,98710.00139744335
2603,102426.80290972283
2604,97537.10392610065
2605,98235.78762304885
2606,133696.77624516722
2607,164002.7699125927
2608,178471.56798098632
2609,155913.59106298312
2610,112112.57036680495
2611,149937.23119293104
2612,140533.8696857714
2613,118270.06315622274
2614,119932.80074461385
2615,146587.00180640892
2616,132416.70039806335
2617,177413.58515697467
2618,166234.29147051144
2619,219813.97565306842
2620,178390.77124670122
2621,179923.469889485
2622,183188.59090316654
2623,247429.4858713272
2624,254106.7261010674
2625,301060.1413142135
2626,162959.53031343085
2627,199771.41195764462
2628,372963.88577769266
2629,378613.30329505756
2630,341880.2120051186
2631,393776.3772248687
2632,370749.0368247129
2633,282511.93668351904
2634,366915.1094111597
2635,143287.9671441477
2636,193713.2462036526
2637,171180.1885394329
2638,229298.1611038957
2639,178155.80843536393
2640,148220.34067907295
2641,112926.5246418814
2642,180113.71371894798
2643,120930.25506739446
2644,132083.7616830798
2645,109436.86450367309
2646,108913.89608573214
2647,110284.09950472746
2648,148815.95021242043
2649,137866.06561904034
2650,159228.90748653366
2651,160219.32522063257
2652,389513.7689165283
2653,270761.89888684894
2654,241921.5479182376
2655,359650.99105453945
2656,341149.8833866897
2657,297740.49000893655
2658,267287.13933772716
2659,296350.31767647114
2660,309033.93635616644
2661,334142.5905719014
2662,339537.45267908345
2663,280911.34016041784
2664,268197.93147839565
2665,307639.38852571795
2666,273440.2959615654
2667,171322.6271919447
2668,186114.88817616517
2669,169928.9843633092
2670,281842.2549716186
2671,186433.94902002282
2672,186369.6353793895
2673,206157.38522127634
2674,204464.24071428936
2675,176488.58917163362
2676,189377.6424302545
2677,188512.67258043095
2678,239616.32973442134
2679,278302.2163612025
2680,275208.8347634438
2681,350802.40322201
2682,302119.4062073731
2683,397349.1619698477
2684,294563.2598495439
2685,306545.7192132429
2686,248890.839333164
2687,305112.5306695823
2688,235478.94124917637
2689,214173.67709215533
2690,412081.2250452181
2691,176013.1420991781
2692,138949.66089644446
2693,191255.58449098293
2694,139432.71195916223
2695,189412.61713114777
2696,187180.34038104618
2697,181950.69608659405
2698,185145.66031965442
2699,171417.86342451477
2700,163065.9173130561
2701,152436.13077471455
2702,122230.29397761835
2703,153762.6006166076
2704,135059.76700917367
2705,123132.91378850516
2706,115828.19049340991
2707,121158.09186811998
2708,128626.967532423
2709,110561.2117143648
2710,125277.96943904525
2711,258760.98309643727
2712,323630.9720772099
2713,176800.33747468327
2714,171640.10210241866
2715,170186.93014620923
2716,167017.88094877292
2717,188094.34980153435
2718,246002.80557592266
2719,144592.03605231407
2720,168224.1667918049
2721,136381.70437229055
2722,150108.77331650903
2723,136048.37935281833
2724,118886.12576119603
2725,131779.76036576205
2726,137776.8683942117
2727,162886.23344470048
2728,165952.71199596123
2729,151908.0949198998
2730,137270.67549387686
2731,117168.32546577643
2732,117901.93558925024
2733,163894.08923229986
2734,149902.16676427194
